,id,relevance
51359,155966,3.0
51360,155968,3.0
51361,155970,2.33
51362,155975,2.33
51363,155983,3.0
51364,155989,2.33
51365,155993,2.33
51366,155995,3.0
51367,156001,2.33
51368,156005,2.33
51369,156017,3.0
51370,156019,3.0
51371,156020,3.0
51372,156021,3.0
51373,156022,3.0
51374,156024,2.33
51375,156025,3.0
51376,156032,3.0
51377,156036,3.0
51378,156040,2.33
51379,156041,2.33
51380,156043,2.67
51381,156044,2.33
51382,156045,3.0
51383,156050,3.0
51384,156051,3.0
51385,156062,3.0
51386,156063,3.0
51387,156071,3.0
51388,156072,3.0
51389,156075,3.0
51390,156077,2.33
51391,156079,2.33
51392,156081,1.67
51393,156088,2.33
51394,156090,2.0
51395,156094,2.33
51396,156098,3.0
51397,156106,3.0
51398,156109,2.67
51399,156110,2.0
51400,156119,3.0
51401,156120,3.0
51402,156121,3.0
51403,156122,2.67
51404,156124,3.0
51405,156129,2.33
51406,156132,3.0
51407,156138,3.0
51408,156144,3.0
51409,156145,3.0
51410,156147,3.0
51411,156149,2.33
51412,156160,3.0
51413,156164,3.0
51414,156165,3.0
51415,156166,2.67
51416,156168,3.0
51417,156171,3.0
51418,156174,3.0
51419,156175,3.0
51420,156177,2.33
51421,156182,3.0
51422,156185,3.0
51423,156187,2.33
51424,156198,2.67
51425,156204,2.33
51426,156205,3.0
51427,156208,2.33
51428,156213,3.0
51429,156214,2.33
51430,156215,2.67
51431,156216,3.0
51432,156218,2.0
51433,156220,2.33
51434,156223,3.0
51435,156225,3.0
51436,156226,3.0
51437,156233,3.0
51438,156234,3.0
51439,156235,2.33
51440,156240,3.0
51441,156244,2.33
51442,156246,2.33
51443,156249,3.0
51444,156250,2.33
51445,156253,2.0
51446,156255,3.0
51447,156261,3.0
51448,156262,3.0
51449,156266,3.0
51450,156270,2.33
51451,156279,3.0
51452,156280,3.0
51453,156286,2.0
51454,156292,3.0
51455,156295,3.0
51456,156298,3.0
51457,156303,3.0
51458,156304,3.0
51459,156305,3.0
51460,156308,3.0
51461,156311,2.33
51462,156312,2.33
51463,156316,2.33
51464,156318,3.0
51465,156320,3.0
51466,156321,2.33
51467,156324,3.0
51468,156325,2.33
51469,156326,2.33
51470,156331,3.0
51471,156333,3.0
51472,156337,3.0
51473,156340,2.0
51474,156344,3.0
51475,156351,2.33
51476,156352,2.33
51477,156355,3.0
51478,156357,2.33
51479,156371,3.0
51480,156372,3.0
51481,156373,3.0
51482,156383,3.0
51483,156386,3.0
51484,156387,3.0
51485,156389,3.0
51486,156396,3.0
51487,156397,2.0
51488,156399,3.0
51489,156404,2.33
51490,156406,3.0
51491,156410,3.0
51492,156414,3.0
51493,156421,2.67
51494,156425,3.0
51495,156427,3.0
51496,156429,3.0
51497,156430,2.33
51498,156434,3.0
51499,156436,3.0
51500,156440,3.0
51501,156442,3.0
51502,156446,3.0
51503,156450,3.0
51504,156454,2.33
51505,156460,2.33
51506,156469,3.0
51507,156470,2.33
51508,156471,3.0
51509,156473,3.0
51510,156481,3.0
51511,156482,2.33
51512,156483,2.33
51513,156485,3.0
51514,156490,3.0
51515,156491,3.0
51516,156492,3.0
51517,156495,3.0
51518,156496,2.67
51519,156499,2.33
51520,156500,2.33
51521,156501,3.0
51522,156503,3.0
51523,156504,2.33
51524,156506,2.33
51525,156507,3.0
51526,156508,2.33
51527,156509,3.0
51528,156511,3.0
51529,156512,2.33
51530,156515,2.33
51531,156518,3.0
51532,156520,2.33
51533,156521,3.0
51534,156522,3.0
51535,156534,2.33
51536,156535,2.33
51537,156536,3.0
51538,156537,2.33
51539,156538,2.67
51540,156539,2.67
51541,156542,3.0
51542,156545,3.0
51543,156546,3.0
51544,156549,3.0
51545,156550,3.0
51546,156552,3.0
51547,156554,2.67
51548,156557,3.0
51549,156566,3.0
51550,156567,3.0
51551,156571,2.33
51552,156572,2.33
51553,156575,2.33
51554,156577,2.33
51555,156578,3.0
51556,156582,2.33
51557,156585,3.0
51558,156586,2.33
51559,156588,3.0
51560,156590,2.67
51561,156595,2.33
51562,156596,2.33
51563,156597,2.33
51564,156598,3.0
51565,156605,2.33
51566,156610,3.0
51567,156613,2.33
51568,156614,2.33
51569,156617,3.0
51570,156621,2.0
51571,156624,2.67
51572,156630,2.33
51573,156636,3.0
51574,156640,3.0
51575,156644,3.0
51576,156645,3.0
51577,156646,3.0
51578,156652,3.0
51579,156654,3.0
51580,156658,3.0
51581,156667,2.33
51582,156668,3.0
51583,156672,3.0
51584,156674,2.33
51585,156677,3.0
51586,156679,3.0
51587,156681,2.33
51588,156682,3.0
51589,156684,3.0
51590,156688,2.33
51591,156692,2.33
51592,156695,3.0
51593,156701,3.0
51594,156703,3.0
51595,156704,3.0
51596,156705,3.0
51597,156709,2.33
51598,156710,3.0
51599,156712,2.0
51600,156716,3.0
51601,156717,3.0
51602,156719,2.33
51603,156720,3.0
51604,156722,3.0
51605,156726,3.0
51606,156730,2.33
51607,156733,3.0
51608,156741,3.0
51609,156742,3.0
51610,156746,2.33
51611,156747,2.33
51612,156750,3.0
51613,156752,2.33
51614,156761,3.0
51615,156766,3.0
51616,156769,2.33
51617,156771,2.33
51618,156773,3.0
51619,156774,3.0
51620,156776,2.33
51621,156777,2.33
51622,156780,3.0
51623,156784,3.0
51624,156785,3.0
51625,156792,3.0
51626,156793,2.33
51627,156794,2.33
51628,156795,2.33
51629,156797,2.67
51630,156799,2.33
51631,156809,2.33
51632,156811,1.67
51633,156812,2.33
51634,156813,3.0
51635,156814,3.0
51636,156822,3.0
51637,156826,3.0
51638,156827,3.0
51639,156828,2.33
51640,156834,3.0
51641,156835,2.67
51642,156836,2.33
51643,156838,2.33
51644,156844,3.0
51645,156845,3.0
51646,156847,3.0
51647,156851,3.0
51648,156852,3.0
51649,156854,3.0
51650,156855,3.0
51651,156857,3.0
51652,156865,3.0
51653,156870,3.0
51654,156872,3.0
51655,156876,3.0
51656,156878,3.0
51657,156893,3.0
51658,156894,3.0
51659,156895,2.67
51660,156897,2.33
51661,156899,3.0
51662,156902,3.0
51663,156908,2.33
51664,156914,3.0
51665,156915,3.0
51666,156917,3.0
51667,156918,3.0
51668,156922,3.0
51669,156923,2.33
51670,156925,3.0
51671,156926,3.0
51672,156929,3.0
51673,156930,3.0
51674,156932,3.0
51675,156933,2.33
51676,156934,3.0
51677,156937,3.0
51678,156939,2.33
51679,156943,2.67
51680,156948,3.0
51681,156952,3.0
51682,156953,3.0
51683,156956,3.0
51684,156957,3.0
51685,156960,3.0
51686,156963,3.0
51687,156964,2.33
51688,156965,2.33
51689,156966,2.33
51690,156968,2.33
51691,156972,3.0
51692,156976,1.67
51693,156977,3.0
51694,156982,3.0
51695,156984,3.0
51696,156987,3.0
51697,156989,2.33
51698,156995,3.0
51699,156996,2.33
51700,157001,3.0
51701,157004,3.0
51702,157005,3.0
51703,157006,2.33
51704,157007,2.33
51705,157011,3.0
51706,157016,3.0
51707,157021,2.67
51708,157025,2.33
51709,157027,3.0
51710,157029,3.0
51711,157030,2.33
51712,157033,3.0
51713,157037,2.67
51714,157045,2.33
51715,157049,3.0
51716,157050,3.0
51717,157056,2.33
51718,157059,3.0
51719,157063,3.0
51720,157065,3.0
51721,157066,3.0
51722,157067,2.33
51723,157071,2.67
51724,157073,2.33
51725,157077,2.33
51726,157084,3.0
51727,157095,3.0
51728,157099,3.0
51729,157101,2.33
51730,157102,3.0
51731,157103,2.33
51732,157106,3.0
51733,157108,2.67
51734,157114,2.33
51735,157116,3.0
51736,157120,3.0
51737,157121,2.33
51738,157125,2.67
51739,157127,2.33
51740,157128,3.0
51741,157137,3.0
51742,157140,3.0
51743,157142,3.0
51744,157143,3.0
51745,157147,2.33
51746,157153,2.33
51747,157155,2.33
51748,157160,3.0
51749,157162,2.33
51750,157164,2.33
51751,157166,3.0
51752,157168,2.33
51753,157170,2.33
51754,157173,3.0
51755,157178,3.0
51756,157179,2.67
51757,157182,3.0
51758,157184,2.33
51759,157185,3.0
51760,157188,3.0
51761,157192,2.33
51762,157193,2.33
51763,157199,3.0
51764,157202,2.33
51765,157206,3.0
51766,157209,3.0
51767,157213,3.0
51768,157219,2.33
51769,157223,3.0
51770,157228,3.0
51771,157232,3.0
51772,157233,3.0
51773,157235,3.0
51774,157239,2.0
51775,157241,3.0
51776,157250,3.0
51777,157251,2.33
51778,157255,2.33
51779,157263,3.0
51780,157265,3.0
51781,157271,3.0
51782,157272,3.0
51783,157276,2.33
51784,157282,2.33
51785,157284,3.0
51786,157289,3.0
51787,157290,2.33
51788,157292,2.33
51789,157294,2.67
51790,157299,3.0
51791,157302,2.33
51792,157306,3.0
51793,157307,3.0
51794,157309,2.67
51795,157312,2.33
51796,157313,3.0
51797,157320,2.33
51798,157323,3.0
51799,157325,2.33
51800,157328,2.33
51801,157330,2.33
51802,157332,2.0
51803,157334,2.33
51804,157335,3.0
51805,157336,3.0
51806,157344,3.0
51807,157350,2.67
51808,157353,3.0
51809,157354,2.33
51810,157356,2.33
51811,157357,3.0
51812,157360,3.0
51813,157361,3.0
51814,157363,2.33
51815,157364,3.0
51816,157366,2.67
51817,157367,2.33
51818,157370,2.33
51819,157372,2.0
51820,157378,3.0
51821,157380,2.0
51822,157383,2.33
51823,157386,3.0
51824,157392,2.33
51825,157393,2.33
51826,157394,3.0
51827,157395,3.0
51828,157397,2.33
51829,157400,2.0
51830,157404,2.33
51831,157407,3.0
51832,157408,3.0
51833,157413,2.33
51834,157421,2.0
51835,157424,2.33
51836,157426,3.0
51837,157430,3.0
51838,157443,3.0
51839,157445,3.0
51840,157446,3.0
51841,157449,3.0
51842,157451,3.0
51843,157452,3.0
51844,157454,3.0
51845,157456,3.0
51846,157459,3.0
51847,157461,2.33
51848,157463,3.0
51849,157468,3.0
51850,157475,3.0
51851,157481,3.0
51852,157487,2.33
51853,157492,3.0
51854,157493,2.0
51855,157494,3.0
51856,157495,2.33
51857,157497,2.33
51858,157506,3.0
51859,157512,3.0
51860,157514,2.33
51861,157515,2.33
51862,157518,2.33
51863,157522,3.0
51864,157527,3.0
51865,157533,3.0
51866,157534,2.33
51867,157535,3.0
51868,157539,2.0
51869,157542,3.0
51870,157544,3.0
51871,157545,2.33
51872,157549,2.33
51873,157551,2.33
51874,157553,3.0
51875,157558,2.0
51876,157565,3.0
51877,157567,2.33
51878,157568,3.0
51879,157569,2.33
51880,157570,2.33
51881,157572,2.33
51882,157574,2.67
51883,157575,2.33
51884,157576,2.33
51885,157577,3.0
51886,157579,2.33
51887,157580,3.0
51888,157582,3.0
51889,157583,3.0
51890,157584,2.33
51891,157587,3.0
51892,157588,2.33
51893,157591,2.33
51894,157599,3.0
51895,157600,2.33
51896,157602,2.33
51897,157603,2.33
51898,157609,2.33
51899,157613,2.0
51900,157615,2.33
51901,157616,2.33
51902,157618,3.0
51903,157624,3.0
51904,157625,3.0
51905,157626,3.0
51906,157628,2.67
51907,157633,3.0
51908,157641,3.0
51909,157649,2.33
51910,157655,3.0
51911,157658,2.33
51912,157661,3.0
51913,157664,3.0
51914,157665,3.0
51915,157666,3.0
51916,157671,3.0
51917,157673,2.33
51918,157675,2.33
51919,157677,3.0
51920,157688,3.0
51921,157689,2.33
51922,157693,2.33
51923,157696,3.0
51924,157698,2.33
51925,157699,3.0
51926,157703,2.0
51927,157705,3.0
51928,157706,2.33
51929,157708,3.0
51930,157709,2.33
51931,157721,3.0
51932,157723,2.33
51933,157724,2.33
51934,157732,2.33
51935,157735,3.0
51936,157740,2.33
51937,157741,2.33
51938,157742,2.33
51939,157746,3.0
51940,157747,3.0
51941,157748,2.33
51942,157749,3.0
51943,157753,2.33
51944,157754,2.33
51945,157763,2.0
51946,157764,2.33
51947,157773,2.33
51948,157776,2.33
51949,157780,2.33
51950,157782,2.33
51951,157783,2.33
51952,157784,2.33
51953,157788,3.0
51954,157790,2.67
51955,157791,3.0
51956,157793,2.67
51957,157800,2.67
51958,157801,3.0
51959,157802,2.0
51960,157805,2.33
51961,157811,3.0
51962,157816,2.33
51963,157817,2.33
51964,157820,3.0
51965,157821,2.33
51966,157822,2.33
51967,157823,3.0
51968,157828,3.0
51969,157829,3.0
51970,157830,2.33
51971,157834,3.0
51972,157836,2.33
51973,157839,3.0
51974,157842,3.0
51975,157847,2.33
51976,157851,3.0
51977,157852,2.33
51978,157853,2.33
51979,157854,3.0
51980,157856,3.0
51981,157858,2.33
51982,157861,2.0
51983,157865,3.0
51984,157866,2.33
51985,157869,2.33
51986,157870,3.0
51987,157872,2.33
51988,157873,3.0
51989,157874,2.33
51990,157877,3.0
51991,157879,3.0
51992,157880,3.0
51993,157881,2.0
51994,157883,3.0
51995,157898,2.33
51996,157902,2.33
51997,157904,3.0
51998,157906,3.0
51999,157910,3.0
52000,157912,2.33
52001,157914,3.0
52002,157916,2.33
52003,157917,2.33
52004,157922,3.0
52005,157932,3.0
52006,157933,3.0
52007,157937,2.33
52008,157942,3.0
52009,157944,2.33
52010,157945,2.33
52011,157947,2.33
52012,157948,3.0
52013,157952,3.0
52014,157954,3.0
52015,157959,3.0
52016,157965,3.0
52017,157979,3.0
52018,157992,3.0
52019,157994,3.0
52020,157997,3.0
52021,158002,3.0
52022,158008,3.0
52023,158009,2.33
52024,158010,3.0
52025,158011,3.0
52026,158012,2.0
52027,158022,2.0
52028,158025,2.33
52029,158031,2.0
52030,158032,3.0
52031,158034,2.33
52032,158042,2.33
52033,158045,3.0
52034,158046,3.0
52035,158048,3.0
52036,158049,2.33
52037,158057,3.0
52038,158061,3.0
52039,158062,2.33
52040,158063,3.0
52041,158064,3.0
52042,158068,3.0
52043,158069,2.33
52044,158076,3.0
52045,158079,2.67
52046,158080,2.33
52047,158081,2.67
52048,158085,3.0
52049,158089,3.0
52050,158092,3.0
52051,158095,3.0
52052,158098,2.33
52053,158099,3.0
52054,158101,3.0
52055,158105,3.0
52056,158106,3.0
52057,158107,3.0
52058,158111,3.0
52059,158120,2.33
52060,158121,2.33
52061,158131,3.0
52062,158132,3.0
52063,158137,2.33
52064,158142,2.33
52065,158143,2.33
52066,158144,3.0
52067,158146,2.67
52068,158148,3.0
52069,158149,3.0
52070,158152,2.33
52071,158156,3.0
52072,158158,3.0
52073,158162,3.0
52074,158164,3.0
52075,158168,3.0
52076,158173,2.33
52077,158178,2.0
52078,158182,2.33
52079,158186,3.0
52080,158188,3.0
52081,158189,2.33
52082,158196,3.0
52083,158197,2.67
52084,158198,3.0
52085,158200,3.0
52086,158201,3.0
52087,158204,3.0
52088,158205,2.33
52089,158206,2.33
52090,158208,3.0
52091,158211,3.0
52092,158216,2.33
52093,158220,2.33
52094,158222,3.0
52095,158226,3.0
52096,158230,2.33
52097,158233,3.0
52098,158234,2.33
52099,158243,3.0
52100,158245,3.0
52101,158247,2.0
52102,158250,2.0
52103,158252,2.33
52104,158255,2.33
52105,158258,3.0
52106,158259,3.0
52107,158261,2.33
52108,158262,3.0
52109,158267,2.33
52110,158271,3.0
52111,158272,3.0
52112,158278,3.0
52113,158279,3.0
52114,158280,3.0
52115,158282,3.0
52116,158289,3.0
52117,158291,2.33
52118,158293,2.33
52119,158295,2.33
52120,158297,2.67
52121,158300,2.0
52122,158305,3.0
52123,158313,3.0
52124,158318,2.33
52125,158320,3.0
52126,158323,2.67
52127,158325,3.0
52128,158329,2.33
52129,158334,2.33
52130,158343,3.0
52131,158344,3.0
52132,158345,3.0
52133,158346,3.0
52134,158348,3.0
52135,158349,3.0
52136,158350,3.0
52137,158356,3.0
52138,158358,3.0
52139,158359,2.33
52140,158370,2.33
52141,158371,2.67
52142,158374,2.33
52143,158375,2.33
52144,158379,3.0
52145,158380,2.33
52146,158385,3.0
52147,158387,3.0
52148,158388,3.0
52149,158389,2.33
52150,158390,2.33
52151,158394,3.0
52152,158396,3.0
52153,158397,3.0
52154,158398,3.0
52155,158399,2.33
52156,158400,3.0
52157,158408,2.33
52158,158409,3.0
52159,158411,2.33
52160,158416,3.0
52161,158419,3.0
52162,158420,3.0
52163,158425,2.33
52164,158426,3.0
52165,158427,3.0
52166,158429,2.33
52167,158431,3.0
52168,158437,2.33
52169,158438,2.33
52170,158440,2.33
52171,158445,3.0
52172,158447,2.33
52173,158451,3.0
52174,158457,3.0
52175,158459,3.0
52176,158463,3.0
52177,158464,3.0
52178,158468,3.0
52179,158469,2.33
52180,158475,3.0
52181,158477,3.0
52182,158480,3.0
52183,158481,3.0
52184,158483,2.67
52185,158484,3.0
52186,158485,3.0
52187,158489,3.0
52188,158492,2.33
52189,158493,2.33
52190,158499,2.33
52191,158506,3.0
52192,158507,3.0
52193,158508,3.0
52194,158511,2.33
52195,158514,3.0
52196,158515,3.0
52197,158520,2.33
52198,158523,2.33
52199,158524,2.0
52200,158526,2.33
52201,158529,2.33
52202,158530,3.0
52203,158531,3.0
52204,158535,3.0
52205,158539,2.33
52206,158543,3.0
52207,158544,3.0
52208,158545,3.0
52209,158558,3.0
52210,158560,2.33
52211,158563,2.33
52212,158564,2.33
52213,158565,3.0
52214,158566,2.33
52215,158570,2.33
52216,158571,2.67
52217,158572,2.33
52218,158576,2.33
52219,158578,2.33
52220,158579,3.0
52221,158583,3.0
52222,158586,3.0
52223,158592,3.0
52224,158596,3.0
52225,158598,2.33
52226,158602,2.33
52227,158607,3.0
52228,158612,2.33
52229,158614,2.33
52230,158615,3.0
52231,158618,3.0
52232,158623,2.33
52233,158625,3.0
52234,158626,3.0
52235,158630,2.33
52236,158634,2.33
52237,158635,2.33
52238,158638,2.0
52239,158645,3.0
52240,158646,3.0
52241,158648,2.33
52242,158650,3.0
52243,158651,3.0
52244,158653,3.0
52245,158654,3.0
52246,158657,3.0
52247,158660,3.0
52248,158663,3.0
52249,158666,2.33
52250,158678,3.0
52251,158680,3.0
52252,158683,3.0
52253,158684,3.0
52254,158685,3.0
52255,158688,2.33
52256,158698,2.0
52257,158699,3.0
52258,158702,3.0
52259,158703,2.33
52260,158709,2.33
52261,158713,2.67
52262,158723,3.0
52263,158724,3.0
52264,158726,3.0
52265,158749,3.0
52266,158752,2.33
52267,158760,2.33
52268,158762,3.0
52269,158764,2.33
52270,158770,3.0
52271,158773,2.33
52272,158774,3.0
52273,158779,3.0
52274,158780,2.67
52275,158782,2.33
52276,158786,3.0
52277,158794,3.0
52278,158795,3.0
52279,158797,3.0
52280,158799,1.33
52281,158804,3.0
52282,158809,2.33
52283,158812,3.0
52284,158814,3.0
52285,158815,3.0
52286,158817,3.0
52287,158818,3.0
52288,158821,2.67
52289,158823,3.0
52290,158825,2.33
52291,158829,2.33
52292,158835,3.0
52293,158836,2.33
52294,158837,2.33
52295,158838,2.33
52296,158841,3.0
52297,158842,2.33
52298,158844,3.0
52299,158846,3.0
52300,158848,3.0
52301,158849,2.67
52302,158850,2.33
52303,158853,3.0
52304,158855,2.33
52305,158858,3.0
52306,158863,3.0
52307,158875,3.0
52308,158876,3.0
52309,158877,2.0
52310,158878,2.33
52311,158885,3.0
52312,158886,3.0
52313,158887,3.0
52314,158889,2.33
52315,158900,2.33
52316,158901,3.0
52317,158902,3.0
52318,158911,2.33
52319,158912,2.33
52320,158913,2.0
52321,158914,3.0
52322,158923,3.0
52323,158924,3.0
52324,158925,3.0
52325,158928,2.33
52326,158929,2.33
52327,158930,2.0
52328,158936,3.0
52329,158938,3.0
52330,158942,3.0
52331,158951,3.0
52332,158953,3.0
52333,158955,2.33
52334,158957,2.33
52335,158958,3.0
52336,158961,3.0
52337,158965,3.0
52338,158969,2.33
52339,158971,2.33
52340,158972,2.0
52341,158973,2.33
52342,158975,2.33
52343,158991,3.0
52344,159002,3.0
52345,159009,3.0
52346,159013,3.0
52347,159015,3.0
52348,159016,3.0
52349,159018,2.0
52350,159021,2.33
52351,159024,2.33
52352,159025,2.33
52353,159029,3.0
52354,159040,2.33
52355,159041,2.33
52356,159050,3.0
52357,159051,2.67
52358,159054,3.0
52359,159055,3.0
52360,159056,2.0
52361,159057,2.33
52362,159060,3.0
52363,159061,3.0
52364,159062,2.33
52365,159064,3.0
52366,159065,2.33
52367,159067,3.0
52368,159068,3.0
52369,159071,2.33
52370,159072,2.33
52371,159074,2.33
52372,159075,3.0
52373,159077,3.0
52374,159079,2.0
52375,159080,3.0
52376,159082,2.33
52377,159083,2.33
52378,159090,2.67
52379,159097,2.33
52380,159110,3.0
52381,159115,3.0
52382,159117,3.0
52383,159118,3.0
52384,159121,2.33
52385,159124,3.0
52386,159129,3.0
52387,159130,2.33
52388,159132,3.0
52389,159135,3.0
52390,159137,2.33
52391,159139,2.33
52392,159140,3.0
52393,159143,3.0
52394,159147,3.0
52395,159156,3.0
52396,159162,2.33
52397,159164,2.33
52398,159166,3.0
52399,159167,3.0
52400,159171,3.0
52401,159172,2.33
52402,159177,2.33
52403,159180,3.0
52404,159182,3.0
52405,159183,2.33
52406,159186,3.0
52407,159187,2.33
52408,159197,3.0
52409,159198,2.33
52410,159199,3.0
52411,159200,2.33
52412,159203,3.0
52413,159205,3.0
52414,159206,2.33
52415,159217,2.33
52416,159221,2.33
52417,159226,3.0
52418,159228,3.0
52419,159233,2.67
52420,159236,3.0
52421,159243,3.0
52422,159245,3.0
52423,159247,3.0
52424,159248,2.33
52425,159249,3.0
52426,159252,3.0
52427,159255,3.0
52428,159259,3.0
52429,159262,2.67
52430,159267,3.0
52431,159269,2.0
52432,159273,3.0
52433,159276,2.33
52434,159277,3.0
52435,159282,2.33
52436,159283,2.0
52437,159285,3.0
52438,159286,2.33
52439,159289,2.33
52440,159290,3.0
52441,159292,2.33
52442,159295,3.0
52443,159297,2.33
52444,159302,2.33
52445,159304,2.33
52446,159305,2.33
52447,159308,2.0
52448,159309,2.67
52449,159311,3.0
52450,159313,3.0
52451,159315,3.0
52452,159322,3.0
52453,159323,3.0
52454,159324,2.33
52455,159325,3.0
52456,159326,3.0
52457,159327,2.33
52458,159330,2.33
52459,159335,3.0
52460,159336,2.33
52461,159338,2.33
52462,159342,3.0
52463,159343,3.0
52464,159344,3.0
52465,159346,2.33
52466,159350,3.0
52467,159351,3.0
52468,159353,2.33
52469,159357,3.0
52470,159358,3.0
52471,159363,2.33
52472,159364,2.33
52473,159366,2.33
52474,159367,3.0
52475,159370,2.33
52476,159371,3.0
52477,159373,2.33
52478,159376,2.33
52479,159378,3.0
52480,159379,3.0
52481,159385,2.33
52482,159386,2.33
52483,159388,3.0
52484,159392,3.0
52485,159395,3.0
52486,159397,2.33
52487,159403,3.0
52488,159406,3.0
52489,159408,3.0
52490,159409,3.0
52491,159413,2.33
52492,159416,3.0
52493,159417,2.33
52494,159419,2.33
52495,159421,3.0
52496,159422,3.0
52497,159426,3.0
52498,159427,3.0
52499,159428,3.0
52500,159430,3.0
52501,159438,3.0
52502,159440,3.0
52503,159442,2.0
52504,159444,2.67
52505,159445,2.67
52506,159450,3.0
52507,159451,2.33
52508,159452,3.0
52509,159456,2.33
52510,159457,2.33
52511,159463,2.67
52512,159464,3.0
52513,159465,3.0
52514,159470,3.0
52515,159471,3.0
52516,159472,3.0
52517,159473,3.0
52518,159478,3.0
52519,159479,3.0
52520,159483,3.0
52521,159485,1.33
52522,159488,3.0
52523,159489,3.0
52524,159490,2.33
52525,159493,2.33
52526,159494,2.33
52527,159496,3.0
52528,159498,2.33
52529,159500,2.0
52530,159503,3.0
52531,159506,3.0
52532,159509,3.0
52533,159512,3.0
52534,159513,3.0
52535,159516,3.0
52536,159521,2.33
52537,159523,3.0
52538,159527,3.0
52539,159528,3.0
52540,159530,2.33
52541,159534,2.33
52542,159535,2.33
52543,159536,2.33
52544,159540,3.0
52545,159542,3.0
52546,159552,3.0
52547,159553,3.0
52548,159557,3.0
52549,159562,3.0
52550,159563,2.33
52551,159567,2.33
52552,159569,2.33
52553,159572,2.33
52554,159579,3.0
52555,159582,2.33
52556,159585,3.0
52557,159586,3.0
52558,159587,2.33
52559,159591,3.0
52560,159592,3.0
52561,159596,3.0
52562,159597,3.0
52563,159598,3.0
52564,159601,3.0
52565,159602,3.0
52566,159606,3.0
52567,159609,2.33
52568,159611,3.0
52569,159613,3.0
52570,159614,3.0
52571,159615,3.0
52572,159617,3.0
52573,159621,2.33
52574,159630,3.0
52575,159631,2.33
52576,159636,3.0
52577,159637,3.0
52578,159640,3.0
52579,159646,3.0
52580,159649,2.33
52581,159652,3.0
52582,159654,2.33
52583,159661,2.33
52584,159662,3.0
52585,159664,3.0
52586,159666,2.33
52587,159667,2.33
52588,159671,3.0
52589,159676,3.0
52590,159678,2.33
52591,159679,2.33
52592,159680,2.0
52593,159681,3.0
52594,159689,2.33
52595,159691,3.0
52596,159694,3.0
52597,159703,2.33
52598,159705,2.33
52599,159708,3.0
52600,159710,2.33
52601,159711,2.33
52602,159715,3.0
52603,159716,2.33
52604,159726,2.33
52605,159730,3.0
52606,159733,2.33
52607,159734,3.0
52608,159738,2.33
52609,159739,2.33
52610,159740,2.33
52611,159741,3.0
52612,159743,3.0
52613,159746,3.0
52614,159747,3.0
52615,159753,3.0
52616,159754,3.0
52617,159755,3.0
52618,159758,2.33
52619,159767,3.0
52620,159768,3.0
52621,159769,2.33
52622,159772,3.0
52623,159775,3.0
52624,159778,1.67
52625,159780,2.0
52626,159781,2.0
52627,159782,2.0
52628,159787,2.0
52629,159791,3.0
52630,159797,3.0
52631,159800,3.0
52632,159801,3.0
52633,159805,3.0
52634,159807,3.0
52635,159809,3.0
52636,159812,2.33
52637,159814,3.0
52638,159815,3.0
52639,159819,3.0
52640,159820,3.0
52641,159821,3.0
52642,159822,2.0
52643,159825,3.0
52644,159827,3.0
52645,159829,3.0
52646,159833,2.33
52647,159836,3.0
52648,159838,3.0
52649,159839,2.33
52650,159840,3.0
52651,159843,2.33
52652,159848,3.0
52653,159850,2.33
52654,159852,3.0
52655,159854,3.0
52656,159855,2.67
52657,159857,2.33
52658,159862,3.0
52659,159863,3.0
52660,159866,3.0
52661,159867,3.0
52662,159869,3.0
52663,159878,2.33
52664,159880,3.0
52665,159889,2.33
52666,159898,3.0
52667,159902,2.33
52668,159904,3.0
52669,159908,3.0
52670,159921,2.33
52671,159923,2.33
52672,159925,1.67
52673,159926,3.0
52674,159930,2.33
52675,159931,3.0
52676,159932,2.67
52677,159933,3.0
52678,159937,3.0
52679,159938,2.33
52680,159943,2.33
52681,159948,3.0
52682,159949,3.0
52683,159953,2.33
52684,159954,3.0
52685,159956,3.0
52686,159957,3.0
52687,159964,3.0
52688,159966,2.0
52689,159969,3.0
52690,159970,3.0
52691,159973,3.0
52692,159975,3.0
52693,159985,2.67
52694,159986,2.33
52695,159987,2.33
52696,159989,2.33
52697,159991,2.67
52698,159992,3.0
52699,159995,2.67
52700,159997,2.33
52701,159999,3.0
52702,160001,3.0
52703,160002,2.0
52704,160008,3.0
52705,160011,3.0
52706,160014,3.0
52707,160016,3.0
52708,160019,3.0
52709,160021,3.0
52710,160022,3.0
52711,160023,3.0
52712,160025,3.0
52713,160030,2.33
52714,160031,3.0
52715,160032,3.0
52716,160033,3.0
52717,160038,3.0
52718,160043,2.33
52719,160044,3.0
52720,160055,3.0
52721,160063,3.0
52722,160065,2.33
52723,160067,2.67
52724,160069,3.0
52725,160070,3.0
52726,160071,3.0
52727,160072,2.0
52728,160075,3.0
52729,160076,3.0
52730,160077,3.0
52731,160078,2.67
52732,160080,2.33
52733,160081,2.33
52734,160089,3.0
52735,160090,3.0
52736,160091,2.0
52737,160094,3.0
52738,160097,3.0
52739,160099,3.0
52740,160101,3.0
52741,160102,2.33
52742,160113,2.33
52743,160116,3.0
52744,160119,3.0
52745,160125,3.0
52746,160133,2.33
52747,160134,2.33
52748,160135,3.0
52749,160138,2.33
52750,160141,3.0
52751,160142,3.0
52752,160145,3.0
52753,160148,2.33
52754,160149,3.0
52755,160155,2.33
52756,160156,3.0
52757,160163,3.0
